segment,batch,book,chapter,qc_pass,qc_reasons,duration_s,speech_duration_s,speech_begin_s,speech_end_s,leading_silence_s,trailing_silence_s,max_internal_silence_s,n_words_aligned,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr,aligned,segmentation_confidence,segmentation_reason,wav_path,txt_path,textgrid_path
1CO_001_seg_035,batch0_1CO_pilot,1CO,1CO_001,True,,13.677,11.92,0.34,12.26,0.34,1.417,1.75,11,-60.39960252192982,-66.41873915652012,4.248032611861111,1.3708640663308262,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_035.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_035.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_001_seg_035.TextGrid
1CO_001_seg_016,batch0_1CO_pilot,1CO,1CO_001,True,,11.606,10.55,0.43,10.98,0.43,0.626,1.36,20,-60.31450527562446,-67.78052687033629,4.184237181348681,-0.31705659453860413,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_016.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_016.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_001_seg_016.TextGrid
1CO_001_seg_030,batch0_1CO_pilot,1CO,1CO_001,True,,6.434,5.72,0.27,5.99,0.27,0.444,1.03,15,-61.49010376166407,-66.42674117490469,4.1765636997166835,4.5712935231218665,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_030.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_030.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_001_seg_030.TextGrid
1CO_003_seg_012,batch0_1CO_pilot,1CO,1CO_003,True,,10.479,8.11,0.93,9.04,0.93,1.439,2.32,6,-59.20026240458015,-67.64169242165305,4.117049185395415,0.8564478564790488,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_012.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_012.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_003_seg_012.TextGrid
1CO_003_seg_020,batch0_1CO_pilot,1CO,1CO_003,True,,3.787,3.14,0.0,3.14,0.0,0.647,0.89,7,-62.73340616754617,-65.95574811299642,4.094480251251182,2.3071326248111017,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_020.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_020.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_003_seg_020.TextGrid
1CO_003_seg_017,batch0_1CO_pilot,1CO,1CO_003,True,,8.812,8.23,0.33,8.56,0.33,0.252,1.52,7,-60.568773942962544,-70.40678190573668,3.9227406271191625,2.090668323348355,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_017.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_017.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_003_seg_017.TextGrid
1CO_001_seg_034,batch0_1CO_pilot,1CO,1CO_001,True,,11.987,10.65,0.11,10.76,0.11,1.227,1.53,9,-59.654946830692246,-67.71679080616344,3.830927229100467,1.4800935168070186,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_034.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_034.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_001_seg_034.TextGrid
1CO_002_seg_013,batch0_1CO_pilot,1CO,1CO_002,True,,3.607,2.46,0.26,2.72,0.26,0.887,0.49,5,-60.89974679709141,-65.5703428586324,3.787716989801474,5.874700283346865,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_002_seg_013.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_002_seg_013.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_002_seg_013.TextGrid
1CO_002_seg_020,batch0_1CO_pilot,1CO,1CO_002,True,,13.942,9.86,2.84,12.7,2.84,1.242,2.41,8,-59.20997354734577,-63.48495062803611,3.7274813616389766,1.5255663678034477,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_002_seg_020.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_002_seg_020.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_002_seg_020.TextGrid
1CO_003_seg_013,batch0_1CO_pilot,1CO,1CO_003,True,,6.353,5.17,0.35,5.52,0.35,0.833,0.99,12,-60.675744340551184,-67.97727697866934,3.558269419119001,2.6137940895794944,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_013.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_013.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_003_seg_013.TextGrid
1CO_002_seg_012,batch0_1CO_pilot,1CO,1CO_002,True,,12.45,9.26,0.3,9.56,0.3,2.89,2.17,8,-63.15215235943775,-70.86095090345903,3.5582683912907687,1.9110381496122493,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_002_seg_012.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_002_seg_012.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_002_seg_012.TextGrid
1CO_001_seg_027,batch0_1CO_pilot,1CO,1CO_001,False,too_short,2.058,1.45,0.33,1.78,0.33,0.278,0.5,5,-59.90521655036408,-66.37555107703575,3.5403154863367603,3.7726204869223743,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_027.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_027.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_001_seg_027.TextGrid
1CO_001_seg_025,batch0_1CO_pilot,1CO,1CO_001,True,,18.021,16.96,0.36,17.32,0.36,0.701,2.4,13,-60.041945581298556,-62.78938184465681,3.3858327322464024,1.2566908907021155,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_025.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_025.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_001_seg_025.TextGrid
1CO_001_seg_006,batch0_1CO_pilot,1CO,1CO_001,True,,9.9,8.08,0.33,8.41,0.33,1.49,1.48,12,-59.56363241792929,-64.62465189017502,3.385824509620544,1.9946962772188126,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_006.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_006.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_001_seg_006.TextGrid
1CO_001_seg_040,batch0_1CO_pilot,1CO,1CO_001,True,,17.828,16.46,0.34,16.8,0.34,1.028,1.3,35,-60.51467417975322,-65.96634723363297,3.294769016644315,2.943530965910652,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_040.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_040.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_001_seg_040.TextGrid
1CO_003_seg_024,batch0_1CO_pilot,1CO,1CO_003,True,,10.252,8.7,0.36,9.06,0.36,1.192,1.53,14,-59.01893673780488,-66.19941142248729,3.272785387203251,1.0983324284845306,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_024.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_024.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_003_seg_024.TextGrid
1CO_003_seg_015,batch0_1CO_pilot,1CO,1CO_003,True,,7.107,6.48,0.34,6.82,0.34,0.287,0.92,20,-61.75487869198312,-69.56881461086043,3.241523992567214,2.2691088998237436,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_015.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_015.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_003_seg_015.TextGrid
1CO_001_seg_044,batch0_1CO_pilot,1CO,1CO_001,True,,6.773,4.6,0.34,4.94,0.34,1.833,1.11,6,-60.40840795790251,-66.77819193964419,3.2281605416035375,0.919319210078859,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_044.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_044.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_001_seg_044.TextGrid
1CO_003_seg_022,batch0_1CO_pilot,1CO,1CO_003,True,,7.172,5.87,0.36,6.23,0.36,0.942,1.18,6,-61.97781010285914,-70.27667578335466,3.1071775593316437,-0.9757867867408816,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_022.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_022.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_003_seg_022.TextGrid
1CO_002_seg_019,batch0_1CO_pilot,1CO,1CO_002,True,,4.666,4.14,0.36,4.5,0.36,0.166,0.91,11,-60.76056862285867,-65.23073972281763,2.90527029585366,2.0196105015428607,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_002_seg_019.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_002_seg_019.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_002_seg_019.TextGrid
1CO_001_seg_017,batch0_1CO_pilot,1CO,1CO_001,True,,8.827,6.26,1.75,8.01,1.75,0.817,1.67,6,-59.20610666761042,-67.6333467234736,2.830732009537294,1.6130012750033025,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_017.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_017.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_001_seg_017.TextGrid
1CO_003_seg_034,batch0_1CO_pilot,1CO,1CO_003,True,,9.324,8.69,0.3,8.99,0.3,0.334,1.07,18,-59.7781652360515,-64.21554867908208,2.7850353955970966,1.26004707746519,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_034.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_034.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_003_seg_034.TextGrid
1CO_002_seg_018,batch0_1CO_pilot,1CO,1CO_002,True,,12.243,8.0,1.38,9.38,1.38,2.863,1.57,8,-60.4435955371732,-64.37905865623837,2.769820113081183,1.314238818822444,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_002_seg_018.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_002_seg_018.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_002_seg_018.TextGrid
1CO_002_seg_015,batch0_1CO_pilot,1CO,1CO_002,True,,4.493,3.72,0.35,4.07,0.35,0.423,1.2,16,-59.82720281180401,-61.80654857197746,2.756031515631492,2.3923825958005285,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_002_seg_015.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_002_seg_015.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_002_seg_015.TextGrid
1CO_003_seg_009,batch0_1CO_pilot,1CO,1CO_003,True,,8.077,5.21,0.9,6.11,0.9,1.967,1.28,5,-61.682085396039604,-68.60806357860565,2.7043444701062453,1.6158197327047041,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_009.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_009.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_003_seg_009.TextGrid
1CO_002_seg_021,batch0_1CO_pilot,1CO,1CO_002,True,,9.551,8.16,0.36,8.52,0.36,1.031,1.95,11,-58.50763252617801,-65.0760414518159,2.7043429090065607,1.8947674050139494,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_002_seg_021.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_002_seg_021.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_002_seg_021.TextGrid
1CO_001_seg_042,batch0_1CO_pilot,1CO,1CO_001,True,,10.034,8.88,0.33,9.21,0.33,0.824,1.25,13,-62.03895734670987,-67.57629019214261,2.6704494469842155,0.9058362002505707,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_042.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_042.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_001_seg_042.TextGrid
1CO_003_seg_018,batch0_1CO_pilot,1CO,1CO_003,True,,5.213,3.59,0.33,3.92,0.33,1.293,0.72,9,-60.32667421425144,-66.97473735435337,2.6584014685361312,2.5509994728155565,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_018.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_018.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_003_seg_018.TextGrid
1CO_003_seg_023,batch0_1CO_pilot,1CO,1CO_003,True,,12.917,10.85,0.3,11.15,0.3,1.767,1.94,12,-61.115833010835914,-65.5175307701374,2.6338713961533635,1.077344140516809,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_023.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_023.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_003_seg_023.TextGrid
1CO_001_seg_013,batch0_1CO_pilot,1CO,1CO_001,True,,9.165,7.91,0.31,8.22,0.31,0.945,1.7,8,-60.193825824700106,-63.834491548084074,2.5065557785172805,0.24518341014915812,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_013.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_013.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_001_seg_013.TextGrid
1CO_001_seg_012,batch0_1CO_pilot,1CO,1CO_001,True,,7.822,5.75,1.47,7.22,1.47,0.602,1.96,4,-60.14274796195652,-63.85122458140055,2.459299052166504,2.244742479276489,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_012.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_012.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_001_seg_012.TextGrid
1CO_001_seg_041,batch0_1CO_pilot,1CO,1CO_001,True,,10.07,9.48,0.33,9.81,0.33,0.26,1.25,16,-59.97305579692155,-64.88771438598633,2.4560292868827576,1.669030835146744,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_041.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_041.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_001_seg_041.TextGrid
1CO_001_seg_047,batch0_1CO_pilot,1CO,1CO_001,True,,4.089,3.33,0.39,3.72,0.39,0.369,0.84,16,-63.26344743276284,-65.08420473734537,2.4082117586369542,5.2470783792537325,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_047.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_047.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_001_seg_047.TextGrid
1CO_001_seg_004,batch0_1CO_pilot,1CO,1CO_001,True,,5.644,4.19,0.44,4.63,0.44,1.014,1.54,5,-60.494583887411345,-66.40119770595005,2.278438930956941,1.2485878789251785,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_004.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_004.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_001_seg_004.TextGrid
1CO_003_seg_001,batch0_1CO_pilot,1CO,1CO_003,True,,9.747,8.5,0.32,8.82,0.32,0.927,1.71,15,-63.47844951923077,-69.49798040520655,2.2784308536266353,1.8541581653691583,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_001.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_001.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_003_seg_001.TextGrid
1CO_003_seg_035,batch0_1CO_pilot,1CO,1CO_003,True,,4.234,2.984,1.25,4.234,1.25,0.0,0.31,27,-68.98491060874704,-71.41646331395859,2.17873892232185,3.1047795765267807,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_035.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_035.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_003_seg_035.TextGrid
1CO_001_seg_048,batch0_1CO_pilot,1CO,1CO_001,True,,7.741,5.46,1.23,6.69,1.23,1.051,1.18,9,-64.72358486757106,-66.26118095397949,2.050594613771728,1.8874656964973102,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_048.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_048.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_001_seg_048.TextGrid
1CO_001_seg_028,batch0_1CO_pilot,1CO,1CO_001,True,,2.519,1.71,0.3,2.01,0.3,0.509,0.65,6,-61.108030288938494,-64.01992246839735,1.7304672639882603,1.87667157348646,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_028.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_028.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_001_seg_028.TextGrid
1CO_001_seg_024,batch0_1CO_pilot,1CO,1CO_001,True,,14.599,12.04,2.24,14.28,2.24,0.319,2.64,10,-60.85478381849315,-67.18821685791016,1.7008692476708618,-2.217546818443548,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_024.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_001_seg_024.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_001_seg_024.TextGrid
1CO_003_seg_011,batch0_1CO_pilot,1CO,1CO_003,True,,12.043,7.65,2.64,10.29,2.64,1.753,2.85,6,-61.88520686254153,-63.49641494750976,1.6950393598339042,0.42931052443815965,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_011.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_011.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_003_seg_011.TextGrid
1CO_003_seg_016,batch0_1CO_pilot,1CO,1CO_003,True,,2.618,1.91,0.42,2.33,0.42,0.288,0.28,11,-65.2172590648855,-69.26968494214509,1.6567064729878433,5.590482785174634,True,high,,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_016.wav,data\processed\audio\phase3_verification\batch0_1CO_pilot\mfa_corpus_test\speaker1\1CO_003_seg_016.txt,data\processed\audio\phase3_verification\batch0_1CO_pilot\textgrids_test\speaker1\1CO_003_seg_016.TextGrid
